"PERIODO";"MES";"COD_ADUANA_TRAMITACION";"COD_TIPO_OPERACION";"COD_REGION_ORIGEN";"COD_VIA_TRANSPORTE";"COD_PUERTO_EMBARQUE";"COD_PUERTO_DESEMBARQUE";"COD_PAIS_DESTINO";"COD_MODALIDAD_VENTA";"MONEDA";"CLAUSULA_VENTA";"COD_TIPO_CARGA";"ITEM_SA";"FOB_US_DUSLEG";"FOBUS_AJUSTADO_IVV";"PESO_BRUTO_KG";"CANTIDAD_MERCANCIA";"COD_UNIDAD_MEDIDA"
2026;1;34;200;13;1;905;282;201;1;13;1;"R";"22042148";9965,58;9965,58;4110,48;2565;9
2026;1;34;200;13;1;905;282;201;1;13;1;"R";"22042161";2517,62;2517,62;238,89;126;9
2026;1;34;200;13;1;905;282;201;1;13;1;"R";"22042163";2237,89;2237,89;165,65;63;9
2026;1;34;200;13;1;905;282;201;1;13;1;"R";"22042168";32234,55;32234,55;17908,5;11601;9
2026;1;34;200;13;1;905;282;201;1;13;2;"R";"17049000";25350;25350;5523;4680;6
2026;1;34;200;13;1;905;282;201;1;13;2;"R";"19049000";1491;1491;417;321,4;6
2026;1;34;200;13;1;905;282;201;1;13;2;"R";"20071000";6100;6100;2257;1968,3;6
2026;1;34;200;13;1;905;282;201;1;13;2;"R";"21069000";3872,5;3872,5;553;313,5;6
2026;1;34;200;13;1;905;282;201;1;13;2;"R";"22029990";13136;13136;18008,41;15607,2;9
2026;1;34;200;13;1;905;291;220;1;13;2;"R";"68109100";47121,94;47121,94;105767,38;104212,8;6
2026;1;34;200;13;1;905;291;220;1;13;2;"R";"84749090";638160;638160;87734,6;85854,6;6
2026;1;34;200;13;1;905;291;220;1;13;3;"R";"15092021";261316,8;261316,8;77036,32;40406,6;6
2026;1;34;200;13;1;905;291;220;1;13;5;"R";"22042141";5974;5974;3353,96;1908;9
2026;1;34;200;13;1;905;291;220;1;13;5;"R";"22042142";9490;9490;6029,6;3654;9
2026;1;34;200;13;1;905;291;220;1;13;5;"R";"22042148";41199;41199;25944,03;16578;9
2026;1;34;200;13;1;905;291;220;1;13;5;"R";"22042161";13034;13034;12219;7506;9
2026;1;34;200;13;1;905;291;220;1;13;5;"R";"22042163";2485;2485;1221,5;693;9
2026;1;34;200;13;1;905;291;220;1;13;5;"R";"22042164";600;600;180;90;9
2026;1;34;200;13;1;905;291;220;1;13;5;"R";"22042168";68761,5;68761,5;37779,47;24070,5;9
2026;1;34;200;13;1;905;291;220;1;13;5;"R";"22042169";4500;4500;3102,3;2025;9
2026;1;34;200;13;1;905;291;220;1;13;5;"R";"22042170";3000;3000;2102,34;1350;9
2026;1;34;200;13;1;905;291;220;1;13;5;"R";"22042199";4500;4500;3102,3;2025;9
2026;1;34;200;13;1;905;399;206;1;13;1;"R";"29369000";44900;44900;8108;7500;6
2026;1;34;200;13;1;905;399;206;1;13;1;"R";"35079090";118502,5;118502,5;5340;5175;6
2026;1;34;200;13;1;905;399;206;1;13;2;"R";"29369000";33081;33081;6033;5700;6
2026;1;34;200;13;1;905;399;206;1;13;3;"R";"39173910";25948,4;25948,4;8621,76;8621,76;6
2026;1;34;200;13;1;905;399;206;1;13;5;"R";"17049000";2000;2000;565;516;6
2026;1;34;200;13;1;905;399;206;1;13;5;"R";"18063100";2928;2928;458;427,5;6
2026;1;34;200;13;1;905;399;206;1;13;5;"R";"19012000";355,5;355,5;608;600;6
2026;1;34;200;13;1;905;399;206;1;13;5;"R";"19021900";1394;1394;1017;1000;6
2026;1;34;200;13;1;905;399;206;1;13;5;"R";"19049000";1174,5;1174,5;848;612,5;6
2026;1;34;200;13;1;905;399;206;1;13;5;"R";"19053100";13836,5;13836,5;4789;4420,75;6
2026;1;34;200;13;1;905;399;206;1;13;5;"R";"19053200";764,1;764,1;144;122,4;6
2026;1;34;200;13;1;905;399;206;1;13;5;"R";"19059000";600;600;168;147,6;6
2026;1;34;200;13;1;905;399;206;1;13;5;"R";"20071000";3600;3600;1483;1296;6
2026;1;34;200;13;1;905;399;206;1;13;5;"R";"21039090";3396;3396;1320;1200;6
2026;1;34;200;13;1;905;399;206;1;13;5;"R";"21069000";24150;24150;3902;2808;6
2026;1;34;200;13;1;905;399;206;1;13;5;"R";"22029990";5250;5250;8413,09;8071;9
2026;1;34;200;13;1;905;399;207;1;13;5;"R";"22042148";4725;4725;1938,78;1215;9
2026;1;34;200;13;1;905;399;207;1;13;5;"R";"22042168";5250;5250;2158,2;1350;9
2026;1;34;200;13;1;905;399;211;1;13;1;"R";"19023000";29975,35;29975,35;9618,8;8340;6
2026;1;34;200;13;1;905;399;211;1;13;1;"R";"48119000";60054,75;60054,75;24732;23623;6
2026;1;34;200;13;1;905;399;211;1;13;2;"R";"73142000";20750,83;20750,83;12738,5;11913;6
2026;1;34;200;13;1;905;399;211;1;13;3;"R";"23099090";28700;28700;26250;25000;6
2026;1;34;200;13;1;905;399;211;1;13;3;"R";"39235010";33237,76;33237,76;3645;3375;6
2026;1;34;200;13;1;905;399;211;1;13;5;"R";"22041090";1500;1500;1050;450;9
2026;1;34;200;13;1;905;399;211;1;13;5;"R";"22042141";15594,4;15594,4;7274;4500;9
2026;1;34;200;13;1;905;399;211;1;13;5;"R";"22042142";13910,7;13910,7;6408,89;3690;9
2026;1;34;200;13;1;905;399;211;1;13;5;"R";"22042148";5100;5100;1919,52;1215;9
2026;1;34;200;13;1;905;399;211;1;13;5;"R";"22042149";3172,4;3172,4;1584;990;9
2026;1;34;200;13;1;905;399;211;1;13;5;"R";"22042161";11639;11639;6104;3645;9
2026;1;34;200;13;1;905;399;211;1;13;5;"R";"22042162";7221,2;7221,2;2555;1575;9
2026;1;34;200;13;1;905;399;211;1;13;5;"R";"22042163";5714,8;5714,8;1567,3;945;9
2026;1;34;200;13;1;905;399;211;1;13;5;"R";"22042165";12265,4;12265,4;3032,5;1800;9
2026;1;34;200;13;1;905;399;211;1;13;5;"R";"22042168";81660;81660;31387,28;18405;9
2026;1;34;200;13;1;905;399;211;1;13;5;"R";"39201010";549149,86;549149,86;140263,44;132596,77;6
2026;1;34;200;13;1;905;399;211;1;13;5;"R";"39219090";12333,44;12333,44;1606,6;1500,2;6
2026;1;34;200;13;1;905;399;211;1;13;5;"R";"39232100";20391,84;20391,84;8505,7;8208,06;6
2026;1;34;200;13;1;905;399;211;1;13;5;"R";"39235010";29053,69;29053,69;831,05;765,05;6
2026;1;34;200;13;1;905;399;211;1;13;5;"R";"39262090";360;360;21,08;20,88;6
2026;1;34;200;13;1;905;399;211;1;13;5;"R";"40151990";1256,7;1256,7;102,67;99,482;6
2026;1;34;200;13;1;905;399;211;1;13;5;"R";"42032900";721,8;721,8;64,49;63,9;6
2026;1;34;200;13;1;905;399;211;1;13;5;"R";"48195000";13481,64;13481,64;975,5;798;6
2026;1;34;200;13;1;905;399;211;1;13;5;"R";"64011000";2232;2232;127,2;74;17
2026;1;34;200;13;1;905;399;211;1;13;5;"R";"65061000";1029,12;1029,12;52,28;68;10
2026;1;34;200;13;1;905;399;211;1;13;5;"R";"65069900";130;130;6,84;6,64;6
2026;1;34;200;13;1;905;399;211;1;13;5;"R";"73231000";72,76;72,76;0,52;0,5;6
2026;1;34;200;13;1;905;399;211;1;13;5;"R";"73239900";1284;1284;186,8;163,6;6
2026;1;34;200;13;1;905;399;211;1;13;5;"R";"73249000";5580;5580;243,36;239,76;6
2026;1;34;200;13;1;905;399;211;1;13;5;"R";"76072090";3722,93;3722,93;527,8;512,8;6
2026;1;34;200;13;1;905;399;211;1;13;5;"R";"82033000";59,4;59,4;2,76;2,54;6
2026;1;34;200;13;1;905;399;211;1;13;5;"R";"83011000";507,6;507,6;19,68;19,086;6
2026;1;34;200;13;1;905;399;211;1;13;5;"R";"83014000";109,4;109,4;46,44;1,2;6
2026;1;34;200;13;1;905;399;211;1;13;5;"R";"83099090";33948,94;33948,94;1332,95;1217,65;6
2026;1;34;200;13;1;905;399;211;1;13;5;"R";"85131011";1340;1340;23,4;200;10
2026;1;34;200;13;1;905;399;211;1;13;5;"R";"85183000";656;656;56;200;10
2026;1;34;200;13;1;905;399;211;1;13;5;"R";"90049030";375;375;12,27;300;10
2026;1;34;200;13;1;905;399;211;1;13;5;"R";"90211000";247,68;247,68;10,22;10,0176;6
2026;1;34;200;13;1;905;399;211;1;13;8;"R";"48237000";53552,73;53552,73;59160;58752;6
2026;1;34;200;13;1;905;399;211;2;13;1;"F";"08094019";29641,47;29641,47;21510;19359;6
2026;1;34;200;13;1;905;399;212;1;13;1;"R";"39173990";80591,64;80591,64;3963;3663;6
2026;1;34;200;13;1;905;399;213;1;13;2;"R";"17049000";37220,8;37220,8;8914,71;7545,6;6
2026;1;34;200;13;1;905;399;213;1;13;2;"R";"21069000";8657;8657;811;550,9;6
2026;1;34;200;13;1;905;399;213;1;13;5;"R";"73239900";8760;8760;1112,8;1054;6
2026;1;34;200;13;1;905;399;213;2;13;5;"F";"08061039";41040;41040;21888;18696;6
2026;1;34;200;13;1;905;399;214;1;13;2;"R";"17049000";12311,4;12311,4;2544;2301,12;6
2026;1;34;200;13;1;905;399;214;1;13;2;"R";"18063100";1100;1100;152;142,5;6
2026;1;34;200;13;1;905;399;214;1;13;2;"R";"18063200";10215;10215;1522;1452;6
2026;1;34;200;13;1;905;399;214;1;13;2;"R";"18069000";780;780;86;71,28;6
2026;1;34;200;13;1;905;399;214;1;13;2;"R";"19021900";20880;20880;11789,13;11600;6
2026;1;34;200;13;1;905;399;214;1;13;2;"R";"19049000";624;624;126;103,68;6
2026;1;34;200;13;1;905;399;214;1;13;2;"R";"19053100";27106,6;27106,6;7505;6898,32;6
2026;1;34;200;13;1;905;399;214;1;13;2;"R";"19053200";1759,5;1759,5;429;380,46;6
2026;1;34;200;13;1;905;399;214;1;13;2;"R";"19059000";1652;1652;524;454,44;6
2026;1;34;200;13;1;905;399;214;1;13;2;"R";"20071000";1428;1428;622;544,32;6
2026;1;34;200;13;1;905;399;214;1;13;2;"R";"21032090";200;200;104;96;6
2026;1;34;200;13;1;905;399;214;1;13;2;"R";"21069000";1376;1376;192;155,76;6
2026;1;34;200;13;1;905;399;214;2;13;5;"F";"08061019";8550;8550;3146,4;2804,4;6
2026;1;34;200;13;1;905;399;214;2;13;5;"F";"08092919";4416;4416;1104;920;6
2026;1;34;200;13;1;905;399;214;2;13;5;"F";"08093010";9600;9600;4800;4320;6
2026;1;34;200;13;1;905;399;214;2;13;5;"F";"08093020";14400;14400;7200;6480;6
2026;1;34;200;13;1;905;399;214;2;13;5;"F";"08094019";13200;13200;6000;5400;6
2026;1;34;200;13;1;905;399;214;2;13;5;"F";"08104029";5850;5850;975;585;6
2026;1;34;200;13;1;905;399;215;1;13;1;"R";"29362700";8820;8820;2050;2000;6
2026;1;34;200;13;1;905;399;215;1;13;1;"R";"29369000";22230;22230;4000;3800;6
2026;1;34;200;13;1;905;399;215;1;13;1;"R";"32061900";74496,07;74496,07;23875;23875;6
2026;1;34;200;13;1;905;399;215;1;13;1;"R";"35079090";8354,25;8354,25;2777;2575;6
2026;1;34;200;13;1;905;399;215;1;13;5;"R";"73101010";88427,52;88427,52;61505,28;60079,96;6
2026;1;34;200;13;1;905;399;215;1;13;8;"R";"32061900";139762,38;139762,38;46313,67;45375;6
2026;1;34;200;13;1;905;399;215;1;13;8;"R";"39011020";1071,47;1071,47;510,67;500;6
2026;1;34;200;13;1;905;399;215;1;13;8;"R";"39014000";900,79;900,79;510,66;500;6
2026;1;34;200;13;1;905;399;215;2;13;5;"F";"08061019";32400;32400;17280;14760;6
2026;1;34;200;13;1;905;399;226;1;6;7;"R";"22042168";1886,06;1886,06;403,2;252;9
2026;1;34;200;13;1;905;399;251;1;13;2;"R";"20097990";108154;108154;49588,8;46618,4;6
2026;1;34;200;13;1;905;411;336;1;13;1;"F";"20079999";10746,02;10746,02;7691,14;7020;6
2026;1;34;200;13;1;905;411;336;1;13;1;"F";"20096910";858,19;858,19;243;230;6
2026;1;34;200;13;1;905;411;336;1;13;1;"F";"20098970";4651,63;4651,63;1229,14;1144;6
2026;1;34;200;13;1;905;411;336;1;13;1;"F";"20098990";40245,76;40245,76;14874,66;13747;6
2026;1;34;200;13;1;905;411;336;1;13;1;"R";"20098960";125044,6;125044,6;41746,8;39346;6
2026;1;34;200;13;1;905;411;336;1;13;1;"R";"38123900";135900;135900;2152;2000;6
2026;1;34;200;13;1;905;411;336;1;13;2;"F";"02032210";78350,86;78350,86;50020,85;48000,45;6
2026;1;34;200;13;1;905;411;336;1;13;2;"F";"02032230";6528,21;6528,21;7492,87;7222,47;6
2026;1;34;200;13;1;905;411;336;1;13;2;"F";"02032990";13809,06;13809,06;15699,46;14920,9;6
2026;1;34;200;13;1;905;411;336;1;13;2;"F";"02064910";2060,64;2060,64;823,98;800;6
2026;1;34;200;13;1;905;411;336;1;13;2;"F";"02064990";26602,53;26602,53;26003,23;25093,48;6
2026;1;34;200;13;1;905;411;336;1;13;2;"R";"39173210";267,15;267,15;33,46;21,91;6
2026;1;34;200;13;1;905;411;336;1;13;2;"R";"40169390";35,61;35,61;2,54;1,62;6
2026;1;34;200;13;1;905;411;336;1;13;3;"R";"84139100";38323,43;38323,43;4610;4410;6
2026;1;34;200;13;1;905;411;336;1;13;5;"R";"22042199";157635;157635;47205,9;31527;9
2026;1;34;200;13;1;905;411;336;1;13;5;"R";"44152000";330;330;616;22;10
2026;1;34;200;13;1;905;411;336;1;142;5;"R";"20098960";239299,6;239299,6;62688;58944;6
2026;1;34;200;13;1;905;411;336;2;13;8;"F";"08093010";29174,02;29174,02;21120;19200;6
2026;1;34;200;13;1;905;411;336;2;48;5;"F";"08093010";102873,91;102873,91;72240;65016;6
2026;1;34;200;13;1;905;411;336;3;13;5;"F";"08092919";176167,2;176167,2;43498,3;38210;6
2026;1;34;200;13;1;905;413;225;1;13;2;"R";"74040029";238256,66;238256,66;21950;21931;6
2026;1;34;200;13;1;905;413;317;1;13;2;"R";"74040090";126794,64;126794,64;24950;24872;6
2026;1;34;200;13;1;905;413;317;1;13;2;"R";"76020000";110702,2;110702,2;43940;43844;6
2026;1;34;200;13;1;905;413;319;1;13;2;"R";"76020000";135817,43;135817,43;24410;24377;6
2026;1;34;200;13;1;905;413;333;1;13;2;"R";"72042900";26793,5;26793,5;26450;26450;6
2026;1;34;200;13;1;905;413;333;1;13;2;"R";"76020000";39902,4;39902,4;22460;22418;6
2026;1;34;200;13;1;905;413;333;9;13;6;"R";"94036090";5980;5980;3122;201;10
2026;1;34;200;13;1;905;413;336;1;13;1;"F";"02071424";432900,83;432900,83;126844;120000;6
2026;1;34;200;13;1;905;413;336;1;13;1;"F";"02071430";272866,91;272866,91;99980,8;92160;6
2026;1;34;200;13;1;905;413;336;1;13;1;"R";"08132090";86902,5;86902,5;25409,8;25000;6
2026;1;34;200;13;1;905;413;336;1;13;1;"R";"22042141";13180,19;13180,19;12452,35;7312,5;9
2026;1;34;200;13;1;905;413;336;1;13;1;"R";"22042161";16185,37;16185,37;11316,34;6898,5;9
2026;1;34;200;13;1;905;413;336;1;13;1;"R";"22042162";9562,26;9562,26;7258;4536;9
2026;1;34;200;13;1;905;413;336;1;13;1;"R";"22042163";8235,15;8235,15;5120;2880;9
2026;1;34;200;13;1;905;413;336;1;13;1;"R";"22042168";49979,39;49979,39;35847,76;18108;9
2026;1;34;200;13;1;905;413;336;1;13;2;"F";"02032990";26728,6;26728,6;24750,95;23660;6
2026;1;34;200;13;1;905;413;336;1;13;2;"F";"20079999";17688;17688;24778;22880;6
2026;1;34;200;13;1;905;413;336;1;13;2;"R";"08132090";240930;240930;68139;67950;6
2026;1;34;200;13;1;905;413;336;1;13;2;"R";"41041900";28344,05;28344,05;17716;17457;6
2026;1;34;200;13;1;905;413;336;1;13;2;"R";"74040019";1300696,1;1300696,1;112220;112151;6
2026;1;34;200;13;1;905;413;336;1;13;2;"R";"74040029";1528081,03;1528081,03;192507;192237;6
2026;1;34;200;13;1;905;413;336;1;13;2;"R";"74040090";1179024,64;1179024,64;107950;107357;6
2026;1;34;200;13;1;905;413;336;1;13;2;"R";"76020000";353463,95;353463,95;172370;171592;6
2026;1;34;200;13;1;905;413;336;1;13;5;"R";"12122930";702000;702000;531600;520000;6
2026;1;34;200;13;1;905;413;336;1;13;5;"R";"22041090";6000;6000;3150;1350;9
2026;1;34;200;13;1;905;413;336;1;13;5;"R";"22042141";13200;13200;7331;4050;9
2026;1;34;200;13;1;905;413;336;1;13;5;"R";"22042142";32841,5;32841,5;16800,03;9913,5;9
2026;1;34;200;13;1;905;413;336;1;13;5;"R";"22042147";15120;15120;3234;1890;9
2026;1;34;200;13;1;905;413;336;1;13;5;"R";"22042148";36331,5;36331,5;23584,82;15160,5;9
2026;1;34;200;13;1;905;413;336;1;13;5;"R";"22042161";205004;205004;130582,49;74583;9
2026;1;34;200;13;1;905;413;336;1;13;5;"R";"22042162";33140;33140;24538;13410;9
2026;1;34;200;13;1;905;413;336;1;13;5;"R";"22042163";51300;51300;23021,39;13680;9
2026;1;34;200;13;1;905;413;336;1;13;5;"R";"22042164";35507,5;35507,5;26605;15030;9
2026;1;34;200;13;1;905;413;336;1;13;5;"R";"22042168";377862,7;377862,7;249672,71;136665;9
2026;1;34;200;13;1;905;413;336;1;13;5;"R";"22042169";7840;7840;7056;4410;9
2026;1;34;200;13;1;905;413;336;1;13;5;"R";"22042199";1170;1170;845,92;450;9
2026;1;34;200;13;1;905;413;336;1;13;5;"R";"74040090";246208;246208;22421;22241;6
2026;1;34;200;13;1;905;413;336;1;13;7;"R";"22042168";10000;10000;1065;450;9
2026;1;34;200;13;1;905;413;336;1;200;7;"F";"08022200";4596811,63;4596811,63;360900;360000;6
2026;1;34;200;13;1;905;413;336;3;13;8;"R";"26131010";1123692,34;1376102,57;41016;40000;6
2026;1;34;200;13;1;905;413;336;4;13;5;"F";"08092919";4639023;2404665,56;1125388,8;959852,8;6
2026;1;34;200;13;1;905;413;336;4;13;5;"F";"08093010";854400;682907,6;744000;669600;6
2026;1;34;200;13;1;905;413;342;1;13;5;"R";"22042141";7590;7590;3314,76;2070;9
2026;1;34;200;13;1;905;413;342;1;13;5;"R";"22042168";6930;6930;3029,04;1890;9
2026;1;34;200;13;1;905;413;342;1;13;5;"R";"22042199";7425;7425;3237,3;2025;9
2026;1;34;200;13;1;905;422;333;1;13;1;"R";"28417010";221023,03;221023,03;8124;7500;6
2026;1;34;200;13;1;905;422;333;1;13;2;"F";"02032230";1635,43;1635,43;617,62;592,7;6
2026;1;34;200;13;1;905;422;333;1;13;2;"F";"02032920";59408,63;59408,63;10790,5;10305,19;6
2026;1;34;200;13;1;905;422;333;1;13;2;"F";"02032931";70394,01;70394,01;14965,8;14008,54;6
2026;1;34;200;13;1;905;422;333;1;13;2;"F";"02032933";138560,4;138560,4;49707,86;47971,34;6
2026;1;34;200;13;1;905;422;333;1;13;2;"F";"02032939";72786,41;72786,41;8707,95;7999,34;6
2026;1;34;200;13;1;905;422;333;1;13;2;"F";"02032990";19653,98;19653,98;6956,6;6515,19;6
2026;1;34;200;13;1;905;422;333;1;13;2;"F";"02064990";20417,87;20417,87;2533;2480,81;6
2026;1;34;200;13;1;905;422;333;1;13;2;"F";"05040090";1404,87;1404,87;412,65;396;6
2026;1;34;200;13;1;905;422;333;1;13;2;"R";"26201900";49272,08;49272,08;115006;111982;6
2026;1;34;200;13;1;905;422;333;1;13;2;"R";"39131020";12072;12072;520;500;6
2026;1;34;200;13;1;905;422;333;1;13;5;"R";"22042141";11499;11499;8402;5400;9
2026;1;34;200;13;1;905;422;333;1;13;5;"R";"22042142";35028;35028;19351,08;11880;9
2026;1;34;200;13;1;905;422;333;1;13;5;"R";"22042148";13206;13206;7316,67;4500;9
2026;1;34;200;13;1;905;422;333;1;13;5;"R";"22042162";7416;7416;6371,1;4050;9
2026;1;34;200;13;1;905;422;333;1;13;5;"R";"22042165";3090;3090;850;450;9
2026;1;34;200;13;1;905;422;333;1;13;5;"R";"22042168";66453;66453;24249,35;14310;9
2026;1;34;200;13;1;905;422;333;1;13;5;"R";"22042199";9000;9000;332,38;135;9
2026;1;34;200;13;1;905;422;333;2;13;5;"F";"08092919";121440;121440;21120;17600;6
2026;1;34;200;13;1;905;431;335;1;13;5;"R";"22042168";37820;37820;29080;18450;9
2026;1;34;200;13;1;905;431;335;1;13;5;"R";"22042199";14900;14900;12565;8100;9
2026;1;34;200;13;1;905;432;335;1;13;7;"R";"19041000";36241,92;36241,92;16040,64;14192,64;6
2026;1;34;200;13;1;905;441;331;1;13;2;"F";"20098990";174831,43;174831,43;24896,56;23377;6
2026;1;34;200;13;1;905;441;331;1;13;2;"R";"20096910";251347,2;251347,2;99528;94848;6
2026;1;34;200;13;1;905;441;331;1;13;5;"R";"22042142";57750;57750;41168,8;26100;9
2026;1;34;200;13;1;905;441;331;1;13;5;"R";"22042148";53044;53044;35390,56;22320;9
2026;1;34;200;13;1;905;441;331;1;13;5;"R";"22042168";125885;125885;85195,2;55170;9
2026;1;34;200;13;1;905;441;331;1;13;5;"R";"22042199";36112,5;36112,5;30294,43;19575;9
2026;1;34;200;13;1;905;441;331;1;72;2;"F";"02032920";6823,9;6823,9;2120,85;2006,85;6
2026;1;34;200;13;1;905;441;331;1;72;2;"F";"02032931";80882,04;80882,04;25214,3;24007;6
2026;1;34;200;13;1;905;441;331;1;72;2;"F";"02032939";57311,16;57311,16;22945,1;21871,04;6
2026;1;34;200;13;1;905;441;331;1;72;7;"R";"22042200";28809,51;28809,51;19355,4;18900;9
2026;1;34;200;13;1;905;442;331;1;13;5;"R";"22042148";14850;14850;10341;6750;9
2026;1;34;200;13;1;905;442;331;1;72;2;"F";"02032920";6871,92;6871,92;2147,1;2018,1;6
2026;1;34;200;13;1;905;442;331;1;72;2;"F";"02032931";165552,94;165552,94;50248,94;47838,56;6
2026;1;34;200;13;1;905;442;331;1;72;2;"F";"02032939";57644,96;57644,96;23065,4;21967,16;6
2026;1;34;200;13;1;905;442;331;1;72;2;"F";"16024200";253977,33;253977,33;74304;72000;6
2026;1;34;200;13;1;905;443;331;1;13;1;"R";"39269090";77449,63;77449,63;4184;3218,46;6
2026;1;34;200;13;1;905;443;331;1;13;2;"F";"20096910";109075,2;109075,2;24882;23712;6
2026;1;34;200;13;1;905;443;331;1;13;2;"R";"07129039";14506,88;14506,88;1103,44;1008,8;6
2026;1;34;200;13;1;905;443;331;1;13;2;"R";"07129099";14707,66;14707,66;1102,4;1008,8;6
2026;1;34;200;13;1;905;443;331;1;13;2;"R";"09042219";63666,99;63666,99;4200;4011;6
2026;1;34;200;13;1;905;443;331;1;13;5;"R";"22042141";8280;8280;5182,58;3240;9
2026;1;34;200;13;1;905;443;331;1;13;5;"R";"22042142";5832;5832;2677,06;1602;9
2026;1;34;200;13;1;905;443;331;1;13;5;"R";"22042147";2016;2016;1250,21;756;9
2026;1;34;200;13;1;905;443;331;1;13;5;"R";"22042148";538238,25;538238,25;363106,2;230868;9
2026;1;34;200;13;1;905;443;331;1;13;5;"R";"22042161";19095;19095;8170,71;4941;9
2026;1;34;200;13;1;905;443;331;1;13;5;"R";"22042168";90663,3;90663,3;32788,8;19926;9
2026;1;34;200;13;1;905;443;331;1;13;5;"R";"22042200";31541,4;31541,4;18810;17820;9
2026;1;34;200;13;1;905;443;331;3;13;8;"R";"28257010";7157581,95;7928615,82;206640;200000;6
2026;1;34;200;13;1;905;444;331;1;13;2;"F";"20096910";74866,4;74866,4;24845,2;23184;6
2026;1;34;200;13;1;905;444;331;1;13;2;"F";"20097990";67911,2;67911,2;24995,2;23184;6
2026;1;34;200;13;1;905;444;331;1;13;2;"F";"20098990";190563,2;190563,2;41371,36;39176;6
2026;1;34;200;13;1;905;444;331;1;13;2;"R";"20096910";61176,96;61176,96;24882;23712;6
2026;1;34;200;13;1;905;444;331;1;13;2;"R";"74040090";116564;116564;21000;20815;6
2026;1;34;200;13;1;905;444;331;1;13;5;"R";"22042148";1089851,88;1089851,88;719996,1;459162;9
2026;1;34;200;13;1;905;444;331;1;13;5;"R";"22042168";1362874,46;1362874,46;732883,1;462106;9
2026;1;34;200;13;1;905;444;331;1;13;5;"R";"22042169";41160;41160;21630,6;13230;9
2026;1;34;200;13;1;905;444;331;1;13;5;"R";"22042170";32000,5;32000,5;22499,1;14049;9
2026;1;34;200;13;1;905;444;331;1;13;5;"R";"22042994";42240;42240;48000;48000;9
2026;1;34;200;13;1;905;444;331;1;72;2;"F";"16024200";170033,38;170033,38;49536;48000;6
2026;1;34;200;13;1;905;445;331;1;13;1;"R";"72027000";2110461,69;2110461,69;60924;60000;6
2026;1;34;200;13;1;905;445;331;1;13;5;"R";"22042148";5940;5940;4136,4;2700;9
2026;1;34;200;13;1;905;445;331;1;13;5;"R";"22042168";8910;8910;6204,6;4050;9
2026;1;34;200;13;1;905;446;331;1;13;2;"R";"07129099";36710,22;36710,22;2601,27;2304;6
2026;1;34;200;13;1;905;446;331;1;13;2;"R";"09042219";290106,13;290106,13;13763,38;12950;6
2026;1;34;200;13;1;905;451;317;1;13;2;"R";"72042900";86008;86008;27300;27065;6
2026;1;34;200;13;1;905;451;317;1;13;2;"R";"76020000";96316,7;96316,7;70070;69974;6
2026;1;34;200;13;1;905;451;319;1;13;2;"R";"72044900";50083,8;50083,8;50380;50380;6
2026;1;34;200;13;1;905;451;330;1;13;2;"F";"03074320";111490;111490;55080;54000;6
2026;1;34;200;13;1;905;451;330;2;13;5;"F";"08092919";99000;99000;20880;18000;6
2026;1;34;200;13;1;905;451;333;1;13;2;"R";"72042900";24279,83;24279,83;23980;23961;6
2026;1;34;200;13;1;905;452;330;1;13;2;"R";"39131090";41020;41020;2084;2000;6
2026;1;34;200;13;1;905;452;330;1;13;3;"R";"22082011";8450;8450;1229,6;756;9
2026;1;34;200;13;1;905;452;330;1;13;5;"R";"22042141";1800;1800;1084,14;675;9
2026;1;34;200;13;1;905;452;330;1;13;5;"R";"22042142";2200;2200;1444,52;900;9
2026;1;34;200;13;1;905;452;330;1;13;5;"R";"22042161";9600;9600;5993,32;3600;9
2026;1;34;200;13;1;905;452;330;1;13;5;"R";"22042162";33421;33421;14647,9;8640;9
2026;1;34;200;13;1;905;452;330;1;13;5;"R";"22042163";5476;5476;2001,69;1179;9
2026;1;34;200;13;1;905;452;330;1;13;5;"R";"22042168";75504;75504;24665,11;14049;9
2026;1;34;200;13;1;905;452;330;1;13;5;"R";"39269090";250;250;1;1;6
2026;1;34;200;13;1;905;452;330;2;13;5;"F";"08093010";258912;258912;188560;169704;6
2026;1;34;200;13;1;905;452;330;2;13;5;"F";"08093020";11520;11520;3600;3240;6
2026;1;34;200;13;1;905;452;330;2;13;8;"F";"08093010";86536,8;86536,8;71265,6;65448;6
2026;1;34;200;13;1;905;452;330;3;13;5;"F";"08092919";71323;71323;23381,28;20780;6
2026;1;34;200;13;1;905;453;317;1;13;2;"R";"72042900";142537,68;142537,68;75360;75140;6
2026;1;34;200;13;1;905;453;317;1;13;2;"R";"72044900";390852,6;390852,6;161230;160930;6
2026;1;34;200;13;1;905;453;317;1;13;2;"R";"76020000";163704,9;163704,9;73420;73288;6
2026;1;34;200;13;1;905;453;333;1;13;2;"R";"72042900";24795,3;24795,3;24510;24510;6
2026;1;34;200;13;1;905;472;317;1;13;1;"R";"13023910";7628,32;7628,32;534;500;6
2026;1;34;200;13;1;905;472;317;1;13;2;"R";"40040000";33815,64;33815,64;582490;582490;6
2026;1;34;200;13;1;905;472;317;1;13;2;"R";"72044900";19008;19008;50560;50560;6
2026;1;34;200;13;1;905;472;317;1;13;3;"R";"74040090";405429,29;405429,29;80954;80954;6
2026;1;34;200;13;1;905;472;317;1;13;5;"R";"22042141";1800;1800;1080;675;9
